Imagem;MSE Ruído Gaussiano;MSE Ruído Spekle;MSE Ruído Sal e Pimenta;
sf_1600003-PPT.jpg;0.035358984572114685;0.03213766330482867;0.025963607606224168;
sf_1600004-PPT.jpg;0.032222869180798856;0.020737163656631467;0.02836753038569901;
sf_1600005-PPT.jpg;0.02883250845528162;0.022817131725928724;0.029770424273416477;
sf_1600006-PPT.jpg;0.03556299217661176;0.03207724342800846;0.025867515836757494;
sf_1600007-PPT.jpg;0.031883682902159025;0.03354455768214148;0.02760850365919959;
sf_1600008-PPT.jpg;0.0322732878336307;0.015506248958108058;0.02807034901314999;
sf_1600009-PPT.jpg;0.03532168249403775;0.023915246173722246;0.026595011956414;
sf_1600010-PPT.jpg;0.0309495242308397;0.032988444808261845;0.02942628431485186;
sf_1600011-PPT.jpg;0.03946377153994257;0.025391354089698073;0.02327127670059292;
sf_1600099-PPT.jpg;0.03066896291202603;0.03596974092371323;0.02818356042823073;
sf_1600101-PPT.jpg;0.03174152144007112;0.03718474602616782;0.028621509849727274;
sf_1600102-PPT.jpg;0.038415428551743916;0.027819158252685265;0.02397449509541102;
sf_1600133-PPT.jpg;0.03083524534584054;0.01641977652638108;0.02930350650140571;
sf_1600134-PPT.jpg;0.039576811183649314;0.022164027864132786;0.02308947101550485;
sf_1600135-PPT.jpg;0.03750262702258446;0.027684697169883577;0.02419215570821619;
sf_1673034-PPT.jpg;0.037348123130226354;0.023996519142277007;0.025148502923304738;
sf_1673042-PPT.jpg;0.033583975223246465;0.013021256660599287;0.026641321471909847;
sf_1858071-PPT.jpg;0.033338430860050824;0.019665034557021337;0.026821213267207922;
sf_1858074-PPT.jpg;0.03248081886323769;0.021869445589586936;0.027127305162452542;
sf_4387058-PPT.jpg;0.025734325674395063;0.012465389006782245;0.03222115498696415;
sf_5110009-PPT.jpg;0.029189447258491326;0.016167821711826583;0.03148552694764334;
sf_5360472-PPT.jpg;0.02927357651278955;0.014203842732137277;0.029446102789116566;
sf_5361210-PPT.jpg;0.0334787321695682;0.018823642987372644;0.027863093944111038;
sf_5367921-PPT.jpg;0.041269764033064205;0.027287622999567475;0.022041147034794314;
sf_5367922-PPT.jpg;0.04067903570742022;0.027207422194138072;0.022472575010587876;
sf_5367923-PPT.jpg;0.03997494719203551;0.027851851366887136;0.022609522789086525;
sf_5367924-PPT.jpg;0.041552740006848325;0.02754320214318111;0.022189216305777828;
sf_5383669-PPT.jpg;0.031069305196994544;0.03381408761804354;0.02959159900939542;
sf_5383670-PPT.jpg;0.02856138517562356;0.04359194522727136;0.03267713078165549;
sf_5438976-PPT.jpg;0.04033521418294646;0.026004006496900232;0.02208259415324034;
sf_5438977-PPT.jpg;0.039869458918294645;0.024622258791690693;0.022364797859822545;
sf_5438978-PPT.jpg;0.040065797587992;0.02267669314010837;0.022816105086910683;
sf_5507023-PPT.jpg;0.0308972128076491;0.038278973794634276;0.029303013480016696;
sf_5507028-PPT.jpg;0.02776024184470817;0.02165491440716912;0.029735231322538205;
