Imagem;MSE Ruído Gaussiano;MSE Ruído Spekle;MSE Ruído Sal e Pimenta;
hz_1224099-PPT.jpg;0.04250751710955522;0.020226585449781932;0.03083198262837611;
hz_1233154-PPT.jpg;0.04421621824951641;0.03188161225925726;0.03127900847743356;
hz_1234055-PPT.jpg;0.0458775452199875;0.03832613723913278;0.028572583402041885;
hz_1234223-PPT.jpg;0.042599626458273254;0.03759529157768346;0.031491119607692956;
hz_1235128-PPT.jpg;0.0434037358959745;0.03112230699092597;0.03198103010448205;
hz_1235134-PPT.jpg;0.04510661135816152;0.0406939392207174;0.029552528061622934;
hz_1235167-PPT.jpg;0.042414077471330136;0.030935780878298007;0.033151740015859285;
hz_1236191-PPT.jpg;0.04085496760936298;0.03792684130465146;0.03822298852905132;
hz_1242061-PPT.jpg;0.045023223630559765;0.024466686021452085;0.03226210227887111;
hz_1327005-PPT.jpg;0.03823594999331687;0.029804768692480055;0.03769073756187524;
hz_1327006-PPT.jpg;0.03078143585099481;0.015325040718263407;0.04274227272863802;
hz_1327007-PPT.jpg;0.030284646990114978;0.012407816498612313;0.04281544428337358;
hz_1327010-PPT.jpg;0.03717135654142937;0.05326897444792868;0.03897502049992791;
hz_1432033-PPT.jpg;0.045719593463151194;0.026213959455948434;0.028135448251949375;
hz_1435039-PPT.jpg;0.040086668044592225;0.038689079357999326;0.034995212459600876;
hz_1435044-PPT.jpg;0.038903309940512665;0.03270637133817222;0.03583367335617611;
hz_1435166-PPT.jpg;0.038149209204017084;0.031509863572228826;0.040867648889174234;
hz_1472066-PPT.jpg;0.03934244885530805;0.04200727803759371;0.034902338118151674;
hz_1472071-PPT.jpg;0.036919259522704605;0.05012755057024342;0.03679704630205329;
hz_1472072-PPT.jpg;0.04011514900556577;0.04060776912538146;0.03343357882560193;
hz_1481158-PPT.jpg;0.03377817214795691;0.019041080438187835;0.03885715600482687;
hz_1599051-PPT.jpg;0.04478447878557826;0.03276386288852244;0.030854450652618586;
hz_1599057-PPT.jpg;0.04544100422989355;0.03746521958201172;0.029421234189524463;
hz_1599059-PPT.jpg;0.045599858021103654;0.026002266959748055;0.028820769806084202;
hz_1599060-PPT.jpg;0.04457984628057719;0.026785556392823675;0.029834034826974602;
hz_1599434-PPT.jpg;0.045871731040570324;0.02918109780868536;0.028277622855016695;
hz_1599436-PPT.jpg;0.046518395822445095;0.029160629090599167;0.0276918057357747;
hz_1599438-PPT.jpg;0.04644230790891725;0.03500485371461698;0.028004641534731235;
hz_1599744-PPT.jpg;0.0297886900001652;0.007795987655363922;0.04084891360707119;
hz_1599880-PPT.jpg;0.043895666349030416;0.024711017659974528;0.035279615402954996;
hz_1599958-PPT.jpg;0.04051387401142289;0.029397811097669767;0.032702004543775226;
hz_1599992-PPT.jpg;0.04057920485998474;0.04210455366851091;0.0316879991694901;
hz_1599995-PPT.jpg;0.03935646535249364;0.021270771664594144;0.034290366929936804;
hz_1599996-PPT.jpg;0.040862101518571586;0.02411093858882401;0.03215040606565083;
hz_1599997-PPT.jpg;0.04531264994796172;0.034133343254772804;0.030389247778423566;
hz_1600092-PPT.jpg;0.038618406701298784;0.035717055611498585;0.03762797436683007;
hz_1600093-PPT.jpg;0.03980414168003291;0.03189608986402465;0.039732616032971096;
hz_5360671-PPT.jpg;0.04261593699501094;0.022483752117574966;0.030336136632770447;
hz_5360672-PPT.jpg;0.039508752173893456;0.029378682055504493;0.03522648219922927;
hz_5361215-PPT.jpg;0.04253788004651156;0.03931163466650447;0.03171821497440888;
hz_5506206-PPT.jpg;0.04406104416720732;0.02766989456053561;0.032582786058472105;
hz_5506207-PPT.jpg;0.043172606717893955;0.026774056393199127;0.02991128383989932;
hz_5511469-PPT.jpg;0.042825775205149456;0.03761470127362373;0.030854773075935333;
hz_5520223-PPT.jpg;0.042018696375417504;0.029918673998206816;0.031617692582930845;
hz_imagem_64.jpg;0.040878019703209104;0.03701781147124904;0.0313889388715428;
hz_imagem_68.jpg;0.04697662482578816;0.03621799983780277;0.03051851653172758;
sf_1222015-PPT.jpg;0.03718042616384022;0.017296744951235704;0.035378062458324325;
sf_1235063-PPT.jpg;0.047596521667222336;0.03669644483003833;0.028087289378258964;
sf_1235064-PPT.jpg;0.04684964987737589;0.03374528309236532;0.028331684140414745;
sf_1235135-PPT.jpg;0.037753127412308365;0.03304556301400002;0.03375372969155493;
sf_1320022-PPT.jpg;0.04007089089082324;0.026682643281730586;0.03553676630157271;
sf_1327032-PPT.jpg;0.04589468340376898;0.0400686940006548;0.029935727000282346;
sf_1327071-PPT.jpg;0.03762645986895064;0.014251786656949851;0.0357370913812446;
sf_1327072-PPT.jpg;0.045446579525077496;0.029333459721396216;0.03015118767233456;
sf_1327073-PPT.jpg;0.03680219686200921;0.02998966720094134;0.03646239248801543;
sf_1435040-PPT.jpg;0.03509612649919802;0.03542982454164264;0.03714626055596105;
sf_1435163-PPT.jpg;0.04655456003249951;0.026013093014856062;0.02915172326111051;
sf_1481171-PPT.jpg;0.03519740872087959;0.017005592237660995;0.03858110438856149;
sf_1599072-PPT.jpg;0.040754816215893525;0.019679278909403835;0.031484003298010384;
sf_1599073-PPT.jpg;0.043165410858353764;0.03247439104701316;0.031860720683225804;
sf_1599417-PPT.jpg;0.04081166151164817;0.042748483484041595;0.033661596407481495;
sf_1599418-PPT.jpg;0.026419393326034456;0.008016138483771265;0.04819277108151011;
sf_1599419-PPT.jpg;0.041068291933616274;0.02201490731479479;0.031935022127532076;
sf_1599420-PPT.jpg;0.04532232546338847;0.03285952429091275;0.029675294846032776;
sf_1599888-PPT.jpg;0.04608007376031754;0.038840481040570335;0.029309145154883337;
sf_1599889-PPT.jpg;0.04545518452000133;0.03924796849844411;0.02948565080137447;
sf_1599890-PPT.jpg;0.045458557058508146;0.038923471253544305;0.030848902812695235;
sf_1599891-PPT.jpg;0.04363745854020989;0.04179253894610847;0.0309070368630755;
sf_1599892-PPT.jpg;0.045564243150921516;0.03824242521093149;0.029648378834913253;
sf_1599893-PPT.jpg;0.03465951511099997;0.01586914531820694;0.03834458083842453;
sf_1599894-PPT.jpg;0.028247234105422195;0.006622863792997285;0.04314292875449046;
sf_1599998-PPT.jpg;0.04448815063805087;0.03754641464333129;0.031407791953140016;
sf_1599999-PPT.jpg;0.04418488217610114;0.037894835041285206;0.03133739643030926;
sf_1600000-PPT.jpg;0.04117909549887663;0.04043813714977412;0.033586526450538855;
sf_1600001-PPT.jpg;0.03946002049429606;0.02543974926635789;0.03578158861488069;
sf_1600003-PPT.jpg;0.04276592109442582;0.04155873980259996;0.03162796554360102;
sf_1600004-PPT.jpg;0.039209340354746366;0.026070055171463498;0.03455558451264237;
sf_1600005-PPT.jpg;0.03580825518205137;0.02927263998334475;0.03642845403135213;
sf_1600006-PPT.jpg;0.04286262861264297;0.041557130501940355;0.03163385105976367;
sf_1600007-PPT.jpg;0.03890137774721562;0.04214467143609128;0.03356181648134131;
sf_1600008-PPT.jpg;0.039602776351042875;0.019427905348528812;0.034216981834285495;
sf_1600009-PPT.jpg;0.04281947082026744;0.03030576430940023;0.03219730176269344;
sf_1600010-PPT.jpg;0.03873527623652863;0.04187424556698445;0.03655051401879686;
sf_1600011-PPT.jpg;0.04715211580093894;0.03187622328438881;0.028169355733446876;
sf_1600099-PPT.jpg;0.037970274353614;0.0462954921935073;0.034938514295883794;
sf_1600101-PPT.jpg;0.03882253280927108;0.04782711464641004;0.03505920856010909;
sf_1600102-PPT.jpg;0.04631613291762784;0.03546530002357867;0.029171042847477534;
sf_1600133-PPT.jpg;0.039053810527351254;0.020881611414480007;0.03642643078984044;
sf_1600134-PPT.jpg;0.04707784063859152;0.02752560848366614;0.02796715454430087;
sf_1600135-PPT.jpg;0.04481619008088836;0.03540743559793709;0.029131564294682333;
sf_1673034-PPT.jpg;0.045270016152141004;0.03058382649551855;0.031218827719506927;
sf_1673042-PPT.jpg;0.041351432873624326;0.01690251416034398;0.03376783324772924;
sf_1858071-PPT.jpg;0.04028061317875036;0.024302095958060002;0.03266391541489451;
sf_1858074-PPT.jpg;0.03941316328155037;0.02750051719140475;0.033035148787800964;
sf_4387058-PPT.jpg;0.03240998452555808;0.015882457834351573;0.0390662200704807;
sf_5110009-PPT.jpg;0.035883946988913513;0.021059722372404846;0.03894352650009912;
sf_5360472-PPT.jpg;0.03632303568639465;0.01793809092168577;0.03618743908217392;
sf_5361210-PPT.jpg;0.0408998949754151;0.024160227586745478;0.034519262610834774;
sf_5367921-PPT.jpg;0.04883966418790249;0.03467319674787041;0.026500867163846236;
sf_5367922-PPT.jpg;0.048380784002096555;0.03515918982482699;0.0273711109271374;
sf_5367923-PPT.jpg;0.0471715250275585;0.036469093918204534;0.027399724001886297;
sf_5367924-PPT.jpg;0.04931410681325992;0.034592902078302214;0.026690230320069203;
sf_5383669-PPT.jpg;0.038985218838607755;0.04316430584277982;0.03716057882635284;
sf_5383670-PPT.jpg;0.03670441952727016;0.05638493744330605;0.041415380634101065;
sf_5438976-PPT.jpg;0.04748186497906454;0.0324498268018911;0.026455473527684664;
sf_5438977-PPT.jpg;0.04696770515133903;0.030268454252871495;0.02692699650900495;
sf_5438978-PPT.jpg;0.047101419779576964;0.027516753340812425;0.027249560152645617;
sf_5507023-PPT.jpg;0.03837760998624326;0.04926915128796617;0.03627726049250889;
sf_5507028-PPT.jpg;0.034040881680873936;0.027539701245464485;0.036673648281310076;
