Imagem;20;25;30;35;
hz_1224099-PPT.jpg;3735.07;3636.17;3534.02;3569.1;
hz_1233154-PPT.jpg;4363.36;4199.39;4259.62;4160.26;
hz_1234055-PPT.jpg;5115.89;5166.76;5390.9;5052.5;
hz_1234223-PPT.jpg;3484.46;3435.63;3421.99;3363.61;
hz_1235128-PPT.jpg;3810.65;4135.35;4166.83;3807.66;
hz_1235134-PPT.jpg;4419.78;4293.03;4193.53;4153.83;
hz_1235167-PPT.jpg;4074.5;4016.61;4134.37;3914.36;
hz_1236191-PPT.jpg;4566.35;4430.78;4233.06;4308.53;
hz_1242061-PPT.jpg;3675.79;3553.71;3556.89;3510.72;
hz_1327005-PPT.jpg;3430.66;3217.16;3185.37;3299.19;
hz_1327006-PPT.jpg;3589.02;3762.53;3781.85;4027.8;
hz_1327007-PPT.jpg;3952.49;4546.29;3901.04;4849.76;
hz_1327010-PPT.jpg;3624.23;3418.09;3341.4;3273.77;
hz_1432033-PPT.jpg;3676.6;3503.05;3667.8;3683.79;
hz_1435039-PPT.jpg;3832.87;3656.9;3416.61;3385.43;
hz_1435044-PPT.jpg;3417.13;3284.27;3434.67;3521.53;
hz_1435166-PPT.jpg;3697.68;3842.79;3368.72;3349.67;
hz_1472066-PPT.jpg;3228.55;3144.68;3142.43;3051.2;
hz_1472071-PPT.jpg;3135.92;3061.07;2979.6;2927.26;
hz_1472072-PPT.jpg;4233.12;4082.2;4015.42;3861.72;
hz_1481158-PPT.jpg;3505.16;3360.98;3550.56;3504.79;
hz_1599051-PPT.jpg;4019.94;3829.4;3723.22;3599.25;
hz_1599057-PPT.jpg;3673.21;3648.38;3480.47;3415.14;
hz_1599059-PPT.jpg;4245.6;3902.62;3779.06;3674.16;
hz_1599060-PPT.jpg;4471.54;4242.63;4015.21;3970.23;
hz_1599434-PPT.jpg;4242.8;4332.57;3982.92;3870.58;
hz_1599436-PPT.jpg;4309.62;4537.81;4061.92;3938.05;
hz_1599438-PPT.jpg;4229.21;4205.11;4044.37;3850.91;
hz_1599744-PPT.jpg;3067.3;3468.46;3072.29;2834.79;
hz_1599880-PPT.jpg;4105.01;3864.54;3592.7;3504.76;
hz_1599958-PPT.jpg;3750.86;3539.92;3329.9;3196.81;
hz_1599992-PPT.jpg;3303.39;3245.24;3236.3;3179.96;
hz_1599995-PPT.jpg;3937.23;3981.59;3801.77;3683.2;
hz_1599996-PPT.jpg;3845.52;3793.28;3612.55;3512.63;
hz_1599997-PPT.jpg;4770.57;4693.81;4327.88;4033.68;
hz_1600092-PPT.jpg;3775.03;3552.64;3374.9;3190.7;
hz_1600093-PPT.jpg;3823.57;3928.92;3597.92;3466.87;
hz_5360671-PPT.jpg;3704.94;3602.41;3441.57;3526.34;
hz_5360672-PPT.jpg;3742.7;3446.38;3295.65;3300.8;
hz_5361215-PPT.jpg;4060.38;4032.04;3799.25;3689.02;
hz_5506206-PPT.jpg;4495.4;4582.79;4017.92;3849.22;
hz_5506207-PPT.jpg;4037.57;4034.44;3506.66;3464.22;
hz_5511469-PPT.jpg;3679.59;3588.64;3485.82;3411.53;
hz_5520223-PPT.jpg;3764.64;3672.18;3633.94;3573.18;
hz_imagem_64.jpg;3416.35;3369.62;3325.83;3294.3;
hz_imagem_68.jpg;4017.97;4079.46;4036.51;3899.74;
sf_1222015-PPT.jpg;3317.0;3098.96;3039.4;3077.87;
sf_1235063-PPT.jpg;3762.49;3724.28;3601.09;3621.4;
sf_1235064-PPT.jpg;3895.74;3933.26;4017.62;3850.96;
sf_1235135-PPT.jpg;4036.18;3887.08;3710.24;3846.6;
sf_1320022-PPT.jpg;3790.78;3922.0;3671.52;3549.76;
sf_1327032-PPT.jpg;3409.05;3322.26;3369.92;3367.41;
sf_1327071-PPT.jpg;3549.15;3561.38;4772.8;4816.1;
sf_1327072-PPT.jpg;3597.14;3663.87;3679.14;3863.39;
sf_1327073-PPT.jpg;5494.32;5004.11;4564.36;4434.99;
sf_1435040-PPT.jpg;2575.27;2562.85;2750.35;2765.62;
sf_1435163-PPT.jpg;4142.58;3901.96;3744.1;3669.57;
sf_1481171-PPT.jpg;2949.04;3083.29;3478.01;3453.54;
sf_1599072-PPT.jpg;5676.64;5077.19;3926.52;3923.88;
sf_1599073-PPT.jpg;4768.75;4502.78;4363.5;4491.96;
sf_1599417-PPT.jpg;4290.07;4094.86;4206.28;3994.28;
sf_1599418-PPT.jpg;3433.59;3345.71;3291.92;3157.41;
sf_1599419-PPT.jpg;3986.47;3888.57;3556.15;3344.66;
sf_1599420-PPT.jpg;5106.62;4717.88;4729.41;4406.92;
sf_1599888-PPT.jpg;3812.27;3645.59;3550.11;3448.0;
sf_1599889-PPT.jpg;3800.48;3645.27;3540.86;3444.11;
sf_1599890-PPT.jpg;3909.36;3782.44;3669.5;3585.8;
sf_1599891-PPT.jpg;3749.84;3623.87;3475.77;3394.38;
sf_1599892-PPT.jpg;3764.81;3683.64;3607.5;3542.97;
sf_1599893-PPT.jpg;4092.47;3918.41;3886.71;3733.62;
sf_1599894-PPT.jpg;3116.29;3231.1;2917.66;2812.52;
sf_1599998-PPT.jpg;3816.65;3678.97;3563.63;3507.44;
sf_1599999-PPT.jpg;3887.87;3702.65;3595.93;3547.85;
sf_1600000-PPT.jpg;3539.55;3523.76;3454.79;3408.8;
sf_1600001-PPT.jpg;3931.87;3861.86;3707.62;3560.81;
sf_1600003-PPT.jpg;3649.92;3630.23;3488.2;3370.53;
sf_1600004-PPT.jpg;4194.36;3987.85;3656.08;3393.29;
sf_1600005-PPT.jpg;5394.31;5245.83;5190.78;4644.86;
sf_1600006-PPT.jpg;3734.05;3645.81;3416.62;3312.01;
sf_1600007-PPT.jpg;3826.57;3757.93;3612.1;3550.97;
sf_1600008-PPT.jpg;3517.88;3529.38;3490.51;3371.17;
sf_1600009-PPT.jpg;4118.68;3938.42;3821.97;3879.84;
sf_1600010-PPT.jpg;3778.86;3633.71;3609.04;3428.49;
sf_1600011-PPT.jpg;4207.78;4030.94;3814.94;3821.25;
sf_1600099-PPT.jpg;3803.58;3660.2;3475.89;3330.91;
sf_1600101-PPT.jpg;4295.9;4109.55;3979.65;4060.19;
sf_1600102-PPT.jpg;4039.71;3873.02;3714.55;3681.7;
sf_1600133-PPT.jpg;3985.27;3871.16;4024.5;4217.0;
sf_1600134-PPT.jpg;5273.36;5342.66;4667.67;4743.76;
sf_1600135-PPT.jpg;3708.82;3678.7;3568.42;3495.78;
sf_1673034-PPT.jpg;3693.84;3668.26;3717.15;3603.2;
sf_1673042-PPT.jpg;3928.96;3844.2;3540.78;3458.16;
sf_1858071-PPT.jpg;3820.77;3741.55;3621.04;3513.01;
sf_1858074-PPT.jpg;3497.04;3434.98;3419.87;3453.16;
sf_4387058-PPT.jpg;3074.47;3047.7;2987.4;2956.74;
sf_5110009-PPT.jpg;3123.64;3052.27;3047.66;2862.96;
