Imagem;20;25;30;35;
hz_1224099-PPT.jpg;2439.8;2343.5;2248.16;2260.79;
hz_1233154-PPT.jpg;3267.12;3181.68;3279.83;3126.79;
hz_1234055-PPT.jpg;3664.12;3774.19;3999.06;3869.08;
hz_1234223-PPT.jpg;3520.24;3451.4;3457.3;3361.46;
hz_1235128-PPT.jpg;2680.41;2944.91;2899.98;2607.65;
hz_1235134-PPT.jpg;3817.83;3731.24;3617.53;3601.81;
hz_1235167-PPT.jpg;2757.64;2705.02;2868.92;2641.06;
hz_1236191-PPT.jpg;4142.32;4041.82;3869.39;3949.95;
hz_1242061-PPT.jpg;2697.47;2520.98;2621.0;2545.25;
hz_1327005-PPT.jpg;3261.59;3065.77;3017.11;3188.34;
hz_1327006-PPT.jpg;2995.01;3202.73;3189.0;3532.3;
hz_1327007-PPT.jpg;2849.83;3497.56;2938.16;4011.13;
hz_1327010-PPT.jpg;4138.24;3997.83;3917.33;3874.36;
hz_1432033-PPT.jpg;2576.15;2404.48;2582.67;2604.67;
hz_1435039-PPT.jpg;3922.94;3763.92;3514.29;3507.7;
hz_1435044-PPT.jpg;3143.04;3004.64;3198.43;3168.69;
hz_1435166-PPT.jpg;3327.84;3403.59;3056.79;3036.65;
hz_1472066-PPT.jpg;3381.66;3287.68;3305.75;3159.2;
hz_1472071-PPT.jpg;3952.74;3848.28;3725.82;3658.89;
hz_1472072-PPT.jpg;3355.08;3240.53;3061.02;2953.47;
hz_1481158-PPT.jpg;2383.31;2376.46;2613.98;2583.43;
hz_1599051-PPT.jpg;3130.41;3030.38;2921.24;2831.54;
hz_1599057-PPT.jpg;3273.19;3232.7;3064.62;3025.79;
hz_1599059-PPT.jpg;3034.9;2649.19;2490.17;2355.67;
hz_1599060-PPT.jpg;3239.3;2911.27;2661.98;2590.53;
hz_1599434-PPT.jpg;3331.0;3354.52;2913.26;2933.04;
hz_1599436-PPT.jpg;3290.55;3529.72;3036.93;2954.5;
hz_1599438-PPT.jpg;2946.86;2960.56;2729.29;2541.47;
hz_1599744-PPT.jpg;2280.04;2678.67;2205.05;2057.58;
hz_1599880-PPT.jpg;3045.04;2784.65;2569.06;2471.83;
hz_1599958-PPT.jpg;2994.93;2666.97;2477.91;2436.0;
hz_1599992-PPT.jpg;3510.07;3424.3;3376.96;3329.03;
hz_1599995-PPT.jpg;2622.52;2699.62;2475.44;2352.92;
hz_1599996-PPT.jpg;2832.01;2793.29;2602.84;2516.28;
hz_1599997-PPT.jpg;3381.47;3486.6;3021.93;2711.01;
hz_1600092-PPT.jpg;3577.77;3376.81;3181.1;3000.98;
hz_1600093-PPT.jpg;3336.92;3498.83;3153.52;3046.8;
hz_5360671-PPT.jpg;2707.92;2614.11;2535.26;2589.1;
hz_5360672-PPT.jpg;2869.92;2538.94;2403.08;2423.6;
hz_5361215-PPT.jpg;3561.52;3536.37;3330.66;3229.13;
hz_5506206-PPT.jpg;3497.46;3755.59;2971.3;2822.85;
hz_5506207-PPT.jpg;3405.47;3532.35;2818.34;2980.49;
hz_5511469-PPT.jpg;3951.74;3844.11;3764.34;3664.08;
hz_5520223-PPT.jpg;3358.6;3294.22;3252.01;3217.58;
hz_imagem_64.jpg;3576.84;3536.66;3487.9;3479.51;
hz_imagem_68.jpg;2848.56;2965.48;2953.77;2801.69;
sf_1222015-PPT.jpg;2318.81;2121.41;2095.49;2134.16;
sf_1235063-PPT.jpg;3021.45;2988.94;2939.19;2914.72;
sf_1235064-PPT.jpg;2995.97;3076.0;3170.22;2891.35;
sf_1235135-PPT.jpg;4098.49;3967.64;3858.17;3889.34;
sf_1320022-PPT.jpg;3109.9;3192.12;2987.44;2952.5;
sf_1327032-PPT.jpg;2983.66;2945.43;2901.96;2859.36;
sf_1327071-PPT.jpg;2267.22;2343.08;3778.0;4287.3;
sf_1327072-PPT.jpg;2617.24;2601.66;2707.43;2812.76;
sf_1327073-PPT.jpg;5174.2;4672.56;4267.76;4197.12;
sf_1435040-PPT.jpg;2672.5;2622.32;2747.56;2741.75;
sf_1435163-PPT.jpg;2881.86;2577.38;2401.93;2352.8;
sf_1481171-PPT.jpg;2226.79;2360.41;2775.49;2702.64;
sf_1599072-PPT.jpg;4542.62;3993.37;2832.04;2768.13;
sf_1599073-PPT.jpg;3572.85;3297.12;3179.51;3301.92;
sf_1599417-PPT.jpg;3819.18;3593.43;3711.01;3456.49;
sf_1599418-PPT.jpg;2714.66;2653.31;2571.34;2477.2;
sf_1599419-PPT.jpg;2853.02;3097.32;2569.6;2192.16;
sf_1599420-PPT.jpg;4064.21;3713.47;3705.38;3315.25;
sf_1599888-PPT.jpg;3413.84;3208.97;3052.23;2919.25;
sf_1599889-PPT.jpg;3394.16;3174.48;3027.8;2887.77;
sf_1599890-PPT.jpg;3316.36;3169.4;3005.52;2892.94;
sf_1599891-PPT.jpg;3890.02;3804.35;3616.63;3514.62;
sf_1599892-PPT.jpg;3036.81;2971.82;2853.44;2789.77;
sf_1599893-PPT.jpg;2952.41;2850.1;2786.55;2682.46;
sf_1599894-PPT.jpg;2132.82;2383.84;1846.6;1768.14;
sf_1599998-PPT.jpg;2982.29;2797.36;2678.0;2608.52;
sf_1599999-PPT.jpg;2890.12;2738.22;2625.35;2567.62;
sf_1600000-PPT.jpg;3816.86;3808.17;3711.27;3667.81;
sf_1600001-PPT.jpg;2785.29;2752.41;2614.32;2483.27;
sf_1600003-PPT.jpg;3503.02;3425.98;3268.23;3192.32;
sf_1600004-PPT.jpg;2666.58;2543.61;2230.2;2002.89;
sf_1600005-PPT.jpg;3649.98;3542.42;3487.22;2960.28;
sf_1600006-PPT.jpg;3502.51;3392.3;3252.84;3185.51;
sf_1600007-PPT.jpg;3953.64;3873.2;3694.38;3598.5;
sf_1600008-PPT.jpg;2232.58;2269.93;2235.52;2109.74;
sf_1600009-PPT.jpg;3917.8;3755.96;3583.41;3620.51;
sf_1600010-PPT.jpg;3616.87;3433.73;3373.75;3184.23;
sf_1600011-PPT.jpg;3131.55;2960.89;2817.92;2790.2;
sf_1600099-PPT.jpg;4607.48;4462.61;4245.93;4164.88;
sf_1600101-PPT.jpg;3902.32;3692.84;3627.27;3589.45;
sf_1600102-PPT.jpg;3115.34;2989.51;2887.11;2733.66;
sf_1600133-PPT.jpg;2938.78;2834.2;2944.41;3178.36;
sf_1600134-PPT.jpg;3910.9;4120.92;3653.22;3995.6;
sf_1600135-PPT.jpg;3106.96;3068.15;2932.44;2888.22;
sf_1673034-PPT.jpg;2582.81;2553.38;2649.04;2533.82;
sf_1673042-PPT.jpg;2243.03;2136.71;1983.25;1936.26;
sf_1858071-PPT.jpg;2634.44;2660.11;2539.68;2470.88;
sf_1858074-PPT.jpg;2338.13;2262.62;2249.74;2260.9;
sf_4387058-PPT.jpg;2303.82;2260.81;2206.76;2199.26;
sf_5110009-PPT.jpg;2573.99;2469.03;2426.29;2297.15;
sf_5360472-PPT.jpg;2335.72;2265.62;2039.63;2222.4;
sf_5361210-PPT.jpg;2698.85;2398.06;2247.41;2201.98;
sf_5367921-PPT.jpg;4533.39;4099.94;3880.1;3786.56;
sf_5367922-PPT.jpg;2832.73;2708.67;2481.52;2454.09;
sf_5367923-PPT.jpg;3383.04;3102.2;2923.44;2926.71;
sf_5367924-PPT.jpg;4186.48;4089.06;3381.52;3360.18;
sf_5383669-PPT.jpg;3919.93;3836.54;3724.17;3670.35;
sf_5383670-PPT.jpg;4584.77;4510.55;4247.39;4227.65;
sf_5438976-PPT.jpg;3808.21;2959.82;3058.69;3432.94;
sf_5438977-PPT.jpg;3874.65;3765.01;3280.52;3644.36;
sf_5438978-PPT.jpg;3902.22;2937.69;3058.97;3557.97;
sf_5507023-PPT.jpg;3759.47;3622.84;3577.47;3497.18;
sf_5507028-PPT.jpg;5229.27;4914.86;4634.38;4338.73;
