Imagem;MSE Ruído Gaussiano;MSE Ruído Spekle;MSE Ruído Sal e Pimenta;
hz_1224099-PPT.jpg;0.04292666038152393;0.02162008377186659;0.031824064390423755;
hz_1233154-PPT.jpg;0.04596221583570621;0.03165906461006584;0.033411945253553316;
hz_1234055-PPT.jpg;0.04732792990338752;0.03757446523722846;0.030484001514591744;
hz_1234223-PPT.jpg;0.04456960734565732;0.03801691145495422;0.03387870134458502;
hz_1235128-PPT.jpg;0.04373913546059509;0.03073647398987168;0.0326504186903775;
hz_1235134-PPT.jpg;0.04617911896491133;0.03863362184353674;0.0311452567728608;
hz_1235167-PPT.jpg;0.043543064069032945;0.03192416885182382;0.034945404862312575;
hz_1236191-PPT.jpg;0.04581109950011714;0.04247896316921376;0.043799769816972436;
hz_1242061-PPT.jpg;0.04824741878311527;0.02815247896129193;0.036082405814845855;
hz_1327005-PPT.jpg;0.039642601966491255;0.03133634210137026;0.03980523637055159;
hz_1327006-PPT.jpg;0.03077651807410311;0.01709338383599457;0.04246793554086769;
hz_1327007-PPT.jpg;0.029326837841064733;0.013152906981764825;0.041397011187478974;
hz_1327010-PPT.jpg;0.039700778255733975;0.05338662446347257;0.0420289134869251;
hz_1432033-PPT.jpg;0.046223691289858475;0.02679606847238742;0.029313789083150115;
hz_1435039-PPT.jpg;0.04237147934388216;0.03970879284522479;0.037984676632410015;
hz_1435044-PPT.jpg;0.04123050277575031;0.03451383257040561;0.03874104231057465;
hz_1435166-PPT.jpg;0.04195308252647719;0.035732396766342864;0.045621779756058356;
hz_1472066-PPT.jpg;0.04066900350826605;0.0411613711335484;0.036434872461162775;
hz_1472071-PPT.jpg;0.038596354495191144;0.049624254812602124;0.039106450005706936;
hz_1472072-PPT.jpg;0.041389819551825024;0.039757513261125525;0.035089739748534216;
hz_1481158-PPT.jpg;0.0329444023463782;0.01908918205475358;0.03827028432198554;
hz_1599051-PPT.jpg;0.046609360263330214;0.033372075756620045;0.033218323481353326;
hz_1599057-PPT.jpg;0.047309706884821945;0.03729936657663219;0.031600789528817036;
hz_1599059-PPT.jpg;0.04637487051442054;0.026753599173469943;0.030045469196793302;
hz_1599060-PPT.jpg;0.04602907056856136;0.02750940025883975;0.03182621833774871;
hz_1599434-PPT.jpg;0.04639666342084475;0.028900234951325814;0.02911055116459114;
hz_1599436-PPT.jpg;0.04710627701409914;0.029031071470408017;0.02888460844949959;
hz_1599438-PPT.jpg;0.04741407700200944;0.03438462013558487;0.029471241717428397;
hz_1599744-PPT.jpg;0.02793720108965001;0.008399685658385597;0.03918127028404039;
hz_1599880-PPT.jpg;0.04465361574987685;0.025901059594717175;0.036580747188581314;
hz_1599958-PPT.jpg;0.04113414748271398;0.029430278233957493;0.03384670611025507;
hz_1599992-PPT.jpg;0.041181874581365935;0.04077694093204837;0.03278903607724493;
hz_1599995-PPT.jpg;0.04067026551161212;0.023138798967043926;0.03603482397094867;
hz_1599996-PPT.jpg;0.04194153958400916;0.025360301251321604;0.03386549536423791;
hz_1599997-PPT.jpg;0.04767950507504626;0.03572416605467248;0.03368251942799945;
hz_1600092-PPT.jpg;0.042445658060826966;0.03906466591500264;0.04200916517610414;
hz_1600093-PPT.jpg;0.04436714216362097;0.0369662845175984;0.04513257183234813;
hz_5360671-PPT.jpg;0.04243296105877247;0.023032505104331864;0.03074998291672674;
hz_5360672-PPT.jpg;0.0406126111069811;0.030456946115226112;0.0368046033038675;
hz_5361215-PPT.jpg;0.044373216581362944;0.03905947100424116;0.03395981216284001;
hz_5506206-PPT.jpg;0.04495401431578299;0.028418391138624568;0.034134362853980436;
hz_5506207-PPT.jpg;0.04384214853699599;0.0270974516731095;0.031258437916756775;
hz_5511469-PPT.jpg;0.04412443249741686;0.037339887256028326;0.03290621818005695;
hz_5520223-PPT.jpg;0.042608633895692166;0.029947474097252257;0.03279515038724589;
hz_imagem_64.jpg;0.04218847829898656;0.037170771533184356;0.03340814962244089;
hz_imagem_68.jpg;0.05000692060295319;0.0372789168660341;0.03441074346405228;
sf_1222015-PPT.jpg;0.03703425365244136;0.017959414038095322;0.035441990272671565;
sf_1235063-PPT.jpg;0.049237138454110194;0.03609015828872909;0.030508471660914672;
sf_1235064-PPT.jpg;0.05000955349204633;0.035536243712979976;0.032259370832432244;
sf_1235135-PPT.jpg;0.0379885149717056;0.032502233262522225;0.0345915694421917;
sf_1320022-PPT.jpg;0.04206721498341984;0.029066966290384112;0.038207849182105444;
sf_1327032-PPT.jpg;0.04799366670496323;0.039491721933871585;0.0326485092591341;
sf_1327071-PPT.jpg;0.03695595054523801;0.015341291181952254;0.03538587922914264;
sf_1327072-PPT.jpg;0.046834713980950834;0.029962504092476454;0.032206338297995366;
sf_1327073-PPT.jpg;0.03751257122410851;0.03010750048621624;0.03741037969358239;
sf_1435040-PPT.jpg;0.034875745234329944;0.034288286196640115;0.0373424828341263;
sf_1435163-PPT.jpg;0.04743169084231425;0.027059859789504037;0.030746348027951988;
sf_1481171-PPT.jpg;0.03511266371783088;0.018386163590551112;0.038910333559358176;
sf_1599072-PPT.jpg;0.04094427276693459;0.02059416844633074;0.03221668634997657;
sf_1599073-PPT.jpg;0.04352232854213223;0.031910202806612845;0.03272710780371431;
sf_1599417-PPT.jpg;0.04314893981393875;0.04341843243884564;0.03661789650277237;
sf_1599418-PPT.jpg;0.02475810624782235;0.009179607950142374;0.046040242513020836;
sf_1599419-PPT.jpg;0.04131184144920223;0.022145606557574013;0.03294244152451882;
sf_1599420-PPT.jpg;0.045744371249189016;0.0318662023489313;0.03068731499378244;
sf_1599888-PPT.jpg;0.047386960121632904;0.03753399078592067;0.030934762452392114;
sf_1599889-PPT.jpg;0.04667717639962694;0.0379755572620056;0.031103703118617237;
sf_1599890-PPT.jpg;0.04721226605302047;0.038413602424923705;0.03309964189892409;
sf_1599891-PPT.jpg;0.0451237690187518;0.04080405781242491;0.03297284106848928;
sf_1599892-PPT.jpg;0.0478684036037822;0.03867350283882701;0.03283719870550089;
sf_1599893-PPT.jpg;0.03374546964734117;0.01636713235481846;0.03807410615996552;
sf_1599894-PPT.jpg;0.02594879255987781;0.007179817220239811;0.041213554197529194;
sf_1599998-PPT.jpg;0.04575507575023729;0.03694607486453528;0.03333897128282992;
sf_1599999-PPT.jpg;0.045642570428140614;0.0371809923992575;0.03330698637355524;
sf_1600000-PPT.jpg;0.04444292501869774;0.04164382975635873;0.03765901218694433;
sf_1600001-PPT.jpg;0.04128662696025867;0.027950188601214076;0.03852309330020305;
sf_1600003-PPT.jpg;0.04452758061615425;0.04061049681725478;0.03394388858101452;
sf_1600004-PPT.jpg;0.03955955097648741;0.0263011371828143;0.035253278533571825;
sf_1600005-PPT.jpg;0.035521050863474984;0.028463933314785778;0.036604893503625405;
sf_1600006-PPT.jpg;0.044627700095816514;0.04054671543096405;0.03396184408678453;
sf_1600007-PPT.jpg;0.039897371062587096;0.041593764032688746;0.03507328254907968;
sf_1600008-PPT.jpg;0.041123444389627783;0.022027787351919934;0.036527752903781005;
sf_1600009-PPT.jpg;0.04345627423572064;0.030366576772980942;0.03356257795416727;
sf_1600010-PPT.jpg;0.041057458604037506;0.04289217845149702;0.039684971065440576;
sf_1600011-PPT.jpg;0.04814839211668889;0.03171953423487961;0.029665417992028306;
sf_1600099-PPT.jpg;0.040671568815179256;0.047008777282550575;0.03832955178184173;
sf_1600101-PPT.jpg;0.04049734899512808;0.046320922804630425;0.037227160649224454;
sf_1600102-PPT.jpg;0.048024521255346495;0.035796677040531286;0.03168938601214076;
sf_1600133-PPT.jpg;0.040805864931757016;0.023878479825217465;0.039149758215364885;
