Imagem;Q1;Q2;Q3;Q4;
hz_1224099-PPT.jpg;14916.78;4831.89;5536.3;5771.55
hz_1233154-PPT.jpg;22915.24;20074.3;4542.93;8408.84
hz_1234055-PPT.jpg;21206.45;15791.49;12872.16;14223.05
hz_1234223-PPT.jpg;34950.75;21590.98;14583.79;10538.23
hz_1235128-PPT.jpg;19403.88;4819.29;16317.41;7354.83
hz_1235134-PPT.jpg;30133.43;26849.26;9022.12;13290.99
hz_1235167-PPT.jpg;7349.97;7969.73;9496.39;10443.84
hz_1236191-PPT.jpg;22386.86;23661.67;8741.63;14459.87
hz_1242061-PPT.jpg;9204.37;6307.23;7707.88;7185.33
hz_1327005-PPT.jpg;1102.4;29101.06;6792.54;12153.12
hz_1327006-PPT.jpg;2152.36;2751.0;3964.87;7281.41
hz_1327007-PPT.jpg;742.28;1895.38;4514.09;6534.66
hz_1327010-PPT.jpg;39059.07;22085.58;28313.45;17258.44
hz_1432033-PPT.jpg;12789.48;11152.97;5352.94;10346.26
hz_1435039-PPT.jpg;35511.59;20845.7;16231.32;8580.63
hz_1435044-PPT.jpg;18068.83;10757.68;29033.12;4508.65
hz_1435166-PPT.jpg;12839.84;22519.43;10218.35;14983.05
hz_1472066-PPT.jpg;27268.05;21841.03;24557.69;11871.82
hz_1472071-PPT.jpg;37732.79;28898.22;31969.23;18103.31
hz_1472072-PPT.jpg;18713.21;24470.62;19335.92;13486.49
hz_1481158-PPT.jpg;1055.42;4422.43;9416.91;8648.78
hz_1599051-PPT.jpg;24013.69;9741.83;13131.18;14619.32
hz_1599057-PPT.jpg;25556.83;19053.71;14614.21;17149.6
hz_1599059-PPT.jpg;14922.95;9229.76;6928.03;7236.33
hz_1599060-PPT.jpg;11861.59;13529.37;11264.96;9156.01
hz_1599434-PPT.jpg;15368.22;13713.62;9792.82;8877.85
hz_1599436-PPT.jpg;13378.18;12764.27;8643.28;7714.79
hz_1599438-PPT.jpg;11844.41;16646.55;9367.99;14379.11
hz_1599744-PPT.jpg;4527.59;2302.49;2684.99;2390.58
hz_1599880-PPT.jpg;5314.92;7151.09;12436.92;6500.29
hz_1599958-PPT.jpg;9872.43;20770.82;4783.97;11877.01
hz_1599992-PPT.jpg;21862.77;25239.56;21255.3;11116.37
hz_1599995-PPT.jpg;2417.9;9630.48;7131.48;8240.58
hz_1599996-PPT.jpg;20733.39;8534.56;5220.27;8564.79
hz_1599997-PPT.jpg;18610.8;12059.13;9108.38;8318.8
hz_1600092-PPT.jpg;17035.75;18881.06;15831.58;17289.34
hz_1600093-PPT.jpg;13741.53;12381.61;9890.76;3955.91
hz_5360671-PPT.jpg;16192.36;7430.78;4227.82;4031.06
hz_5360672-PPT.jpg;12912.41;11170.47;5522.72;16020.58
hz_5361215-PPT.jpg;23873.73;26534.34;6895.23;12797.35
hz_5506206-PPT.jpg;14805.52;4233.45;11180.21;5694.74
hz_5506207-PPT.jpg;10487.57;13084.11;13239.07;4928.99
hz_5511469-PPT.jpg;32463.19;18685.88;17433.45;6401.83
hz_5520223-PPT.jpg;32012.03;9714.03;12758.38;5556.49
hz_imagem_64.jpg;37776.58;24278.35;17338.85;5793.21
hz_imagem_68.jpg;15141.74;11407.66;14634.11;13360.74
sf_1222015-PPT.jpg;16659.74;9756.26;2236.19;5415.67
sf_1235063-PPT.jpg;17342.94;18522.25;14662.67;12815.82
sf_1235064-PPT.jpg;19622.26;13552.6;12888.13;10275.68
sf_1235135-PPT.jpg;22478.86;14346.88;16160.52;13048.19
sf_1320022-PPT.jpg;9919.21;11953.81;12923.78;6392.27
sf_1327032-PPT.jpg;30754.76;18359.28;19410.94;11113.73
sf_1327071-PPT.jpg;3620.32;1283.12;4904.73;2904.2
sf_1327072-PPT.jpg;23204.3;13019.38;9651.66;6354.21
sf_1327073-PPT.jpg;13938.94;18234.45;15609.45;11973.69
sf_1435040-PPT.jpg;6962.75;4194.29;32414.82;20081.84
sf_1435163-PPT.jpg;11250.65;7648.49;10283.63;7171.25
sf_1481171-PPT.jpg;2390.43;2465.83;7440.56;5454.56
sf_1599072-PPT.jpg;3527.47;6584.49;5587.76;9573.52
sf_1599073-PPT.jpg;14461.46;6658.65;11589.98;10349.35
sf_1599417-PPT.jpg;20449.58;23473.78;17130.66;11075.46
sf_1599418-PPT.jpg;759.66;947.88;5116.11;6115.05
sf_1599419-PPT.jpg;5023.21;13393.27;4350.98;10003.93
sf_1599420-PPT.jpg;15763.81;9233.37;9363.91;9856.19
sf_1599888-PPT.jpg;30132.63;18613.11;16543.41;14022.41
sf_1599889-PPT.jpg;30133.42;18612.86;16540.91;14133.04
sf_1599890-PPT.jpg;30692.97;18878.93;13773.97;10646.81
sf_1599891-PPT.jpg;32392.68;29261.8;17042.82;8657.99
sf_1599892-PPT.jpg;22647.64;21160.99;12017.07;13668.29
sf_1599893-PPT.jpg;18397.69;5395.67;2984.18;8333.9
sf_1599894-PPT.jpg;1547.28;1897.78;1724.78;4979.55
sf_1599998-PPT.jpg;17394.96;21599.92;10239.45;16911.5
sf_1599999-PPT.jpg;17394.25;21658.74;9564.05;17494.23
sf_1600000-PPT.jpg;35073.15;21040.42;18684.18;13354.35
sf_1600001-PPT.jpg;9466.58;3663.06;11381.21;6989.53
sf_1600003-PPT.jpg;30908.49;25325.84;17587.03;9278.34
sf_1600004-PPT.jpg;1354.31;4477.22;5213.76;11495.96
sf_1600005-PPT.jpg;2784.32;2160.81;9054.9;6655.13
sf_1600006-PPT.jpg;30907.38;25390.41;19319.42;9973.78
sf_1600007-PPT.jpg;25004.36;32773.69;11902.49;19779.26
sf_1600008-PPT.jpg;9756.3;9456.02;4571.75;4980.32
sf_1600009-PPT.jpg;21290.93;13284.6;18385.04;13502.17
sf_1600010-PPT.jpg;23133.6;13621.85;22832.9;11902.25
sf_1600011-PPT.jpg;17910.26;15137.87;8317.38;10764.12
sf_1600099-PPT.jpg;42206.29;28256.38;15963.99;14840.81
sf_1600101-PPT.jpg;35372.0;23280.18;11002.99;7349.51
sf_1600102-PPT.jpg;22635.72;14754.5;12371.52;11507.5
sf_1600133-PPT.jpg;12100.62;1658.28;6795.29;5138.07
sf_1600134-PPT.jpg;11896.07;8847.11;8988.37;4983.37
sf_1600135-PPT.jpg;20662.08;22184.84;13998.59;18469.23
sf_1673034-PPT.jpg;9420.52;15573.86;5214.72;14088.41
sf_1673042-PPT.jpg;2978.45;4926.57;5421.71;5809.21
sf_1858071-PPT.jpg;8753.55;7736.38;3058.42;10612.24
sf_1858074-PPT.jpg;12083.18;7822.79;5517.46;8355.49
sf_4387058-PPT.jpg;22832.2;4074.58;2641.66;4513.48
sf_5110009-PPT.jpg;3092.76;4884.44;9632.47;9661.84
sf_5360472-PPT.jpg;10082.41;1902.65;6175.63;2002.96
sf_5361210-PPT.jpg;8086.93;10945.45;3107.14;7869.53
sf_5367921-PPT.jpg;17029.39;13717.15;11776.63;10882.52
sf_5367922-PPT.jpg;19262.25;15163.13;12034.0;11104.54
sf_5367923-PPT.jpg;20526.74;16035.38;12241.31;12169.8
sf_5367924-PPT.jpg;17789.78;11863.51;10091.48;7966.57
sf_5383669-PPT.jpg;49511.26;10059.7;22190.96;14829.31
sf_5383670-PPT.jpg;32858.15;30220.82;22985.78;16436.32
sf_5438976-PPT.jpg;12202.61;8984.98;13452.95;9870.37
sf_5438977-PPT.jpg;13832.17;15405.71;7889.04;6924.5
sf_5438978-PPT.jpg;13469.45;10049.66;8115.21;7496.88
sf_5507023-PPT.jpg;32472.84;23368.19;30605.38;22714.0
sf_5507028-PPT.jpg;8863.95;18572.84;5841.39;13833.13
