Imagem;MSE Ruído Gaussiano;MSE Ruído Spekle;MSE Ruído Sal e Pimenta;
hz_1224099-PPT.jpg;0.04136355308054594;0.020216543160232844;0.030322848286641557;
hz_1233154-PPT.jpg;0.043333883611847;0.02945143145627583;0.030954996510131325;
hz_1234055-PPT.jpg;0.04500989492285119;0.03560239939266147;0.02825723556407091;
hz_1234223-PPT.jpg;0.041555878823649556;0.03527461244435734;0.030971135040834652;
hz_1235128-PPT.jpg;0.0420722479785419;0.029280624536311153;0.031152494401942767;
hz_1235134-PPT.jpg;0.04383623298430892;0.03681832811824178;0.028931225135389635;
hz_1235167-PPT.jpg;0.041727394887182814;0.030245723878361087;0.03304693648101091;
hz_1236191-PPT.jpg;0.041877657763089916;0.03863287726625577;0.039845302278195285;
hz_1242061-PPT.jpg;0.0451863240700692;0.025437842181717966;0.03306603384402934;
hz_1327005-PPT.jpg;0.03699229872900447;0.028758495877862483;0.03702863564907427;
hz_1327006-PPT.jpg;0.029101432732828118;0.015416027217221143;0.040623174811821185;
hz_1327007-PPT.jpg;0.028173300608539984;0.012191008641508072;0.040147272599105506;
hz_1327010-PPT.jpg;0.0357341595348694;0.049424839041774804;0.03794470810881031;
hz_1432033-PPT.jpg;0.04456489935511582;0.025500302430255188;0.02779524213944156;
hz_1435039-PPT.jpg;0.03905786616212814;0.036538489083976104;0.03467780782368861;
hz_1435044-PPT.jpg;0.03807998580961949;0.031598688145409816;0.03554911154776708;
hz_1435166-PPT.jpg;0.03822087517796641;0.03219045765901336;0.04179182792525711;
hz_1472066-PPT.jpg;0.03798106638297169;0.03866042451370867;0.033827098595642306;
hz_1472071-PPT.jpg;0.035366146171244235;0.04648055167896663;0.03582539172321042;
hz_1472072-PPT.jpg;0.038851009546358374;0.037487739935511584;0.032567745503532294;
hz_1481158-PPT.jpg;0.03197033639780974;0.018286472835342776;0.03720060366843582;
hz_1599051-PPT.jpg;0.043880536857819105;0.03111423045110354;0.030721790353319636;
hz_1599057-PPT.jpg;0.044494561793390765;0.03482910649036729;0.028996776095356953;
hz_1599059-PPT.jpg;0.04469060924959751;0.025337265114379084;0.02843131787315876;
hz_1599060-PPT.jpg;0.043779467238411904;0.02573256994567894;0.02975148741807538;
hz_1599434-PPT.jpg;0.04475881445274955;0.027622970469591022;0.027702037865544503;
hz_1599436-PPT.jpg;0.045332594669493104;0.02763207036318663;0.027273525544562187;
hz_1599438-PPT.jpg;0.04547004579443603;0.032685355861477555;0.027708182916050917;
hz_1599744-PPT.jpg;0.02724155002170139;0.007760997216365099;0.03839743244973388;
hz_1599880-PPT.jpg;0.042872697184150925;0.02439030501715085;0.03490766326540573;
hz_1599958-PPT.jpg;0.039275138412059055;0.02795235568951845;0.032017848078263175;
