Imagem;Q1;Q2;Q3;Q4;
hz_1224099-PPT.jpg;14914.71;4678.45;4603.64;5089.93
hz_1234055-PPT.jpg;21204.58;15800.89;19130.8;18219.57
hz_1234223-PPT.jpg;34949.93;22671.93;10253.45;13086.93
hz_1235128-PPT.jpg;19405.28;4741.94;13195.12;19546.5
hz_1235134-PPT.jpg;30133.03;27824.63;12988.87;12247.94
hz_1235167-PPT.jpg;7350.52;7951.36;31202.89;11442.21
hz_1236191-PPT.jpg;22385.67;25791.57;14956.19;11868.07
hz_1242061-PPT.jpg;9204.02;6182.29;7003.52;8249.03
hz_1327005-PPT.jpg;1102.38;32044.54;13026.15;10987.9
hz_1327006-PPT.jpg;2152.66;3358.85;11074.02;10175.14
hz_1327007-PPT.jpg;743.25;2402.91;8165.23;6984.66
hz_1327010-PPT.jpg;39060.95;23242.73;29083.52;41422.96
hz_1432033-PPT.jpg;12789.71;11172.19;8413.99;5067.02
hz_1435039-PPT.jpg;35509.75;22442.24;11959.01;15592.23
hz_1435044-PPT.jpg;18068.94;11090.68;19947.72;21019.8
hz_1435166-PPT.jpg;12840.29;24420.96;13230.88;11287.29
hz_1472066-PPT.jpg;27269.61;22702.36;27730.27;19487.57
hz_1472071-PPT.jpg;37733.72;31266.82;27635.65;34992.65
hz_1472072-PPT.jpg;18714.95;25411.18;15993.46;29607.29
hz_1599057-PPT.jpg;25555.64;19578.28;15423.23;12190.76
hz_1599059-PPT.jpg;14921.64;9185.1;7721.23;6359.26
hz_1599060-PPT.jpg;11861.7;13433.31;8212.8;8732.36
hz_1599434-PPT.jpg;15369.07;13659.32;8991.44;8248.74
hz_1599436-PPT.jpg;13379.56;12632.01;6739.5;11227.7
hz_1599438-PPT.jpg;11844.79;16799.52;15750.08;13803.36
hz_1599880-PPT.jpg;5314.92;7110.03;9044.67;13304.03
hz_1599958-PPT.jpg;9872.51;21184.57;14339.96;7984.86
hz_1599992-PPT.jpg;21865.11;27132.3;15917.39;27508.89
hz_1599995-PPT.jpg;2418.33;9891.98;9813.72;9490.35
hz_1599996-PPT.jpg;20733.91;8559.31;7986.3;4943.1
hz_1599997-PPT.jpg;18609.64;12093.38;12442.64;16810.61
hz_1600092-PPT.jpg;17035.73;20790.91;22350.53;13569.98
hz_1600093-PPT.jpg;13741.39;13854.39;12776.36;18614.87
hz_5360671-PPT.jpg;16191.8;7325.22;4699.87;4266.3
hz_5360672-PPT.jpg;12913.12;11977.81;27339.67;7550.42
hz_5361215-PPT.jpg;23872.55;28251.5;22668.55;9263.67
hz_5506206-PPT.jpg;14806.33;4208.78;10487.21;13227.01
hz_5506207-PPT.jpg;10488.81;13270.32;4844.33;15831.59
hz_5511469-PPT.jpg;32462.45;19323.48;11003.58;14779.51
hz_5520223-PPT.jpg;32011.14;9694.61;5087.99;12381.6
hz_imagem_64.jpg;37777.03;26463.56;10629.51;10847.86
hz_imagem_68.jpg;15141.4;11313.21;19786.97;16794.25
sf_1235063-PPT.jpg;17341.45;18711.98;12241.78;12936.87
sf_1235064-PPT.jpg;19621.77;13626.48;12254.59;11712.33
sf_1235135-PPT.jpg;22479.95;15459.42;15707.08;21199.4
sf_1320022-PPT.jpg;9919.73;12320.79;10620.52;11121.93
sf_1327032-PPT.jpg;30754.52;18508.04;14035.33;17240.23
sf_1327071-PPT.jpg;3620.41;1501.34;4998.95;4417.84
sf_1327072-PPT.jpg;23204.09;13033.98;6022.38;5709.62
sf_1327073-PPT.jpg;13938.76;19403.15;14962.41;16828.19
